"","date","SPY","AAPL","MSFT","GOOG","GS","AMZN","WMT","JPM","BAC","JNJ","BA","TLT","LQD"
"2007-11-20",652,111.769577,20.938385,26.041231,323.059082,184.268005,80.389999,33.849525,30.337036,34.638058,46.47588,63.896801,63.480946,64.071037
"2007-11-21",653,109.482285,20.890024,25.777658,329.026733,177.506622,79.760002,33.37339,29.644741,34.127819,46.132324,63.569538,63.849895,64.520859
"2007-11-23",654,111.375488,21.271959,25.687284,337.086517,183.420731,81.43,34.02063,30.570236,34.945786,46.239479,65.118607,64.041237,64.198647
"2007-11-26",655,108.918152,21.395967,24.828787,331.7565,175.769684,81.300003,33.49987,29.48443,33.917259,46.578266,65.402245,65.305244,65.262436
"2007-11-27",656,110.170013,21.677458,24.896564,335.527374,180.75174,85.589996,34.095016,30.861719,34.775707,46.82716,66.711311,64.683456,64.703224
"2007-11-28",657,113.693703,22.348335,25.378523,344.837463,192.774765,90.300003,35.136551,32.034977,36.322556,47.255802,68.078545,64.24617,64.25338
"2007-11-29",658,113.732323,22.853037,25.295694,347.198608,190.114258,89.150002,35.367168,31.809067,36.144386,47.290371,67.787621,64.799629,64.496559
"2007-11-30",659,114.87603,22.596344,25.303221,345.206085,192.02916,90.559998,35.634995,33.244667,37.359196,46.834049,67.300369,64.485352,64.812637
"2007-12-03",660,114.118706,22.179686,24.791126,339.492493,192.240891,90.910004,35.612667,32.945881,36.82468,46.81332,66.754921,64.99704,64.835258
"2007-12-04",661,113.098663,22.297489,24.678171,340.802582,182.353088,94.410004,35.850731,32.173443,36.209175,46.97234,65.445847,64.990189,64.865776
"2007-12-05",662,114.99192,23.003084,25.717409,347.950806,184.928848,93.190002,36.378941,32.719982,37.162277,47.159016,65.962212,64.215042,64.621544
"2007-12-06",663,116.637856,23.554907,26.018639,356.294525,188.529831,94.209999,36.654198,33.674629,37.762074,47.221249,66.74765,63.652546,64.145386
"2007-12-07",664,116.614746,24.094334,26.003574,356.10025,184.615372,94.309998,36.468201,33.579884,37.277306,46.792583,67.751282,62.939102,63.595921
"2007-12-10",665,117.518806,24.08317,26.176786,357.868622,189.970261,93.019997,36.773239,34.556381,38.320766,46.868626,67.373093,62.561836,63.638641
"2007-12-11",666,114.296432,23.380058,25.679752,348.294495,178.904694,90.75,36.475636,33.477856,36.68573,46.702713,64.507698,63.789719,64.255264
"2007-12-12",667,115.424683,23.667755,25.958399,348.369232,180.116272,91.279999,36.042213,33.630901,35.683331,46.806412,63.213196,63.131176,64.05381
"2007-12-13",668,115.185074,23.788036,26.523193,345.729126,176.642334,92.400002,36.116932,33.346691,35.37112,46.923962,64.398605,62.445198,63.687489
"2007-12-14",669,113.724602,23.60947,26.590969,343.691772,178.49794,89.080002,35.593834,32.93861,34.63987,46.730339,64.304085,62.157127,62.96711
"2007-12-17",670,112.10186,22.866676,25.898144,333.365479,176.769501,85.089996,35.743286,32.450356,34.261925,46.702713,63.562256,62.712704,63.577625
"2007-12-18",671,112.727798,22.690588,26.161718,335.417786,170.73674,86.889999,36.049683,31.991253,34.097599,46.81332,63.394997,63.117462,63.772949
"2007-12-19",672,112.727798,22.707947,26.199381,337.420258,172.982101,89.379997,35.930122,32.049568,34.171547,46.543694,62.995026,63.954372,64.273552
"2007-12-20",673,113.438759,23.215134,26.749121,343.557251,171.71965,90.580002,35.75824,31.575882,34.02364,46.55061,63.409546,63.817192,63.962196
"2007-12-21",674,115.073982,24.045977,27.155775,347.044189,177.59137,91.260002,36.027271,32.144291,34.442684,47.034576,64.776802,62.884239,63.895073
"2007-12-24",675,115.928497,24.652361,27.547379,349.056641,181.590576,91.010002,36.423325,32.66898,34.738457,46.923962,65.467682,62.58931,63.571487
"2007-12-26",676,116.177063,24.670959,27.569965,354.092773,183.598572,92.849998,36.154312,32.74913,34.754887,46.709621,65.45314,62.040489,63.589817
"2007-12-27",677,114.716637,24.623838,27.087997,349.061646,179.582489,94.25,35.698456,31.801783,34.064735,46.55061,64.638611,62.716862,63.966961
"2007-12-28",678,114.429184,24.780088,27.200958,349.953278,179.574005,94.449997,35.930122,31.524866,33.76894,46.585159,64.180435,63.694828,64.169342
"2007-12-31",679,113.582451,24.563074,26.809368,344.448914,182.209045,92.639999,35.5191,31.809067,33.900406,46.115036,63.605946,64.080544,64.291985
"2008-01-02",680,112.588051,24.161295,26.523193,341.315674,175.89679,96.25,35.048309,31.000439,33.32526,45.568851,62.995026,65.003433,65.052368
"2008-01-03",681,112.533707,24.172449,26.636166,341.385406,173.558334,95.209999,34.659702,30.787249,33.111637,45.582672,63.256847,64.913879,64.837769
"2008-01-04",682,109.775894,22.327251,25.890617,327.273285,169.398087,88.790001,34.166481,30.088865,32.741898,45.520443,62.413216,64.927673,65.371269
"2008-01-07",683,109.682663,22.028393,26.063828,323.412781,164.992203,88.82,34.79422,30.390272,32.782997,46.225655,60.267815,65.210068,65.29155
"2008-01-08",684,107.911469,21.235991,25.190252,314.660583,160.560913,87.879997,34.353325,29.184668,31.558762,46.280968,58.115124,65.134247,65.168945
"2008-01-09",685,109.045631,22.246645,25.935793,325.380402,162.467316,85.220001,35.048309,29.596331,31.829899,46.875549,58.398746,65.258263,65.033989
"2008-01-10",686,109.760323,22.075516,25.852968,322.157471,166.839294,84.260002,36.16925,30.382919,32.290009,46.951614,59.896885,64.376663,64.843887
"2008-01-11",687,108.874718,21.414568,25.53668,317.933319,168.389755,81.080002,35.661091,30.037399,31.632702,46.930859,58.558727,64.879486,65.316116
"2008-01-14",688,109.752579,22.169762,25.898144,325.68924,170.855392,82.870003,35.623722,30.404968,32.224285,46.979267,59.395088,65.120522,65.046257
"2008-01-15",689,107.336578,20.961945,25.604448,317.63443,163.77211,80.239998,35.115559,28.795044,31.123301,46.8479,56.624226,65.850571,65.39579
"2008-01-16",690,106.412148,19.796291,25.024584,306.824951,167.339142,80.349998,35.489223,30.456444,31.788811,47.228153,58.086021,65.375359,65.297684
"2008-01-17",691,103.654343,19.951296,24.934216,299.273254,161.81485,80.120003,35.481747,29.434605,30.326317,46.896286,57.831467,66.222488,65.604301
"2008-01-18",692,102.59005,20.009575,24.858906,299.004272,158.620636,79.760002,35.556473,29.103802,29.553984,45.831566,57.016964,65.767952,65.493912
"2008-01-22",693,101.549118,19.300268,24.06818,291.083954,161.569138,78.480003,36.767094,30.037399,30.720701,45.126362,56.435165,66.470444,65.634941
"2008-01-23",694,103.988426,17.245489,24.045588,273.285645,168.940552,73.970001,37.484509,33.610149,33.333496,44.386574,55.686073,66.318932,65.72084
"2008-01-24",695,104.866249,16.815191,25.039646,286.172363,168.779587,77.669998,36.550365,33.051445,32.782997,43.909531,56.449699,64.989662,65.162773
"2008-01-25",696,103.351387,16.121998,24.80619,282.142456,162.430679,77.599998,35.937588,32.081062,32.437908,43.183575,56.020607,66.084801,65.867966
"2008-01-28",697,105.060455,16.121998,24.640518,276.951904,166.572754,75.82,36.400917,33.499874,33.851105,43.605324,56.435165,65.836784,65.849602
"2008-01-29",698,105.580925,16.311724,24.550142,274.232117,166.403,73.949997,36.625107,34.881916,34.459103,43.53619,58.878761,65.389107,65.739212
"2008-01-30",699,104.8041,16.391098,24.248922,273.111298,168.524948,74.209999,36.737202,34.808403,34.680954,42.989986,60.267815,64.962128,65.726891
"2008-01-31",700,106.715118,16.785425,24.550142,281.096375,169.373734,77.699997,37.917934,34.845161,36.274902,43.653721,60.49324,65.423561,65.941566
"2008-02-01",701,108.431938,16.585785,22.931044,256.986755,176.359161,74.629997,38.24675,35.470028,36.99794,43.805817,60.187817,65.816849,66.221321
"2008-02-04",702,107.064705,16.325367,22.735247,246.789978,170.434692,73.949997,37.417248,33.977715,36.176315,43.881874,60.289623,65.139481,66.042587
"2008-02-05",703,104.198174,16.041388,21.8918,252.453735,161.149048,72.089996,37.036121,32.264858,34.812412,43.467037,59.409641,65.637146,66.270569
"2008-02-06",704,103.359177,15.128711,21.477613,249.918243,158.86586,68.489998,36.490601,32.139874,34.779537,43.591496,58.401089,65.436691,65.913216
"2008-02-07",705,104.04277,15.034469,21.176392,251.532196,161.658371,70.910004,37.245361,33.16172,35.634037,43.42556,58.284149,64.02681,65.155487
"2008-02-08",706,103.374702,15.56025,21.507734,257.38028,158.780991,73.5,36.43829,32.213383,34.63987,42.886292,57.977184,64.759361,65.401932
"2008-02-11",707,103.902916,16.052557,21.244167,259.606934,157.76239,75.190002,37.066002,31.867887,34.623432,42.782585,59.292713,65.028954,65.599068
"2008-02-12",708,104.866249,15.483367,21.342058,258.077667,153.331802,74.449997,37.551758,31.83848,35.182152,43.53619,61.068619,64.641876,65.506622
"2008-02-13",709,105.938286,16.046354,21.808968,266.311798,152.932907,77.730003,37.85815,32.419231,35.601185,43.840385,62.471817,63.957706,64.847443
"2008-02-14",710,105.00605,15.805783,21.462555,265.131226,149.860275,75.800003,37.342518,31.323885,34.705601,43.411739,62.281826,63.017727,64.705734
"2008-02-15",711,104.982765,15.454845,21.402308,263.831085,151.430542,72.959999,36.946442,31.794363,35.083549,43.487785,62.252583,63.501564,64.915245
"2008-02-19",712,105.277954,15.151031,21.296463,253.524734,147.5177,72.080002,37.110847,31.485615,35.058887,44.013241,62.391464,62.858757,64.27449
"2008-02-20",713,105.588699,15.354403,21.334265,253.549637,150.445969,73.639999,37.140743,31.720854,35.305397,43.715939,61.390202,63.29417,64.416176
"2008-02-21",714,104.710846,15.071671,21.243551,250.491104,148.680481,69.900002,37.208,31.662052,34.680954,43.543098,59.935833,63.964569,64.859711
"2008-02-22",715,105.355629,14.813738,20.926029,252.951874,150.836411,72.080002,37.342518,32.294266,35.001381,43.971107,60.68858,63.598301,64.607185
"2008-02-25",716,106.684021,14.848459,21.046989,242.311752,150.539291,73.269997,37.611534,32.36776,35.280739,44.43742,61.872581,62.948627,64.194389
"2008-02-26",717,107.48423,14.775293,21.455233,231.228302,146.584,71.690002,38.411144,32.139874,35.099995,44.346931,61.806801,62.969353,64.656509
"2008-02-27",718,107.375443,15.247759,21.364506,235.547119,153.459091,70.870003,38.433575,32.647125,35.231438,43.87368,61.353672,63.024612,64.594894
"2008-02-28",719,106.326683,16.109592,21.115028,236.807388,149.97908,67.849998,37.88805,31.198919,34.031872,43.644024,61.974865,64.144249,65.063049
"2008-02-29",720,103.957336,15.503209,20.563154,234.710251,143.978256,64.470001,37.05854,29.883036,32.651527,43.122044,60.505894,65.125702,65.475853
"2008-03-03",721,103.708725,15.095233,20.404388,227.656693,140.116302,62.43,37.282734,29.272873,32.191414,43.309959,58.956505,64.957809,65.474579
"2008-03-04",722,103.312546,15.453604,20.85799,221.469879,138.860092,65.339996,37.26778,28.809744,31.862774,43.595291,58.189137,64.326553,65.091026
"2008-03-05",723,103.96508,15.43749,21.258673,223.014084,140.022934,64.989998,37.028645,28.478933,31.369871,43.936333,58.985752,63.556564,64.633224
"2008-03-06",724,101.813217,14.996028,20.842869,215.542099,134.658661,62.740002,37.349998,27.4718,30.509396,43.588337,58.108738,63.896435,64.546547
"2008-03-07",725,100.764511,15.159713,21.06967,215.865875,135.863953,64.089996,37.290199,27.611483,30.693176,42.808857,55.982006,63.979691,64.410454
"2008-03-10",726,99.436104,14.842254,21.205748,206.03772,132.052994,63.470001,36.505531,26.817545,29.498547,42.683594,54.359558,64.923103,64.398048
"2008-03-11",727,103.009598,15.792146,22.135622,219.09877,138.410309,67.150002,37.551758,28.552441,31.511883,43.456104,53.64333,64.368179,63.661865
"2008-03-12",728,102.046288,15.628456,21.644224,219.268127,138.359375,66.510002,37.76012,28.38336,30.93545,43.532658,52.949043,65.609871,64.429024
"2008-03-13",729,102.271584,15.865309,21.636669,220.677841,140.421936,68.32,37.992878,28.0158,31.027349,43.713615,54.213409,65.096535,63.729916
"2008-03-14",730,100.686783,15.700379,21.137709,218.142349,133.139328,68.220001,37.407219,26.861647,29.815985,43.602272,55.711624,65.90126,63.692829
"2008-03-17",731,99.669136,15.715261,21.394743,209.151047,128.182541,66.529999,37.504826,29.633097,30.041555,44.569664,55.170795,66.407623,64.212517
"2008-03-18",732,103.809731,16.470448,22.241465,218.76004,149.036987,71.699997,38.278217,31.397406,32.522762,45.453514,55.930862,66.151009,64.094971
"2008-03-19",733,101.238373,16.079836,21.636669,215.193405,141.31311,70.169998,38.128021,31.220963,32.213646,45.154266,53.679874,67.247032,64.373329
"2008-03-20",734,103.113586,16.526253,22.060022,215.965515,152.466064,73.190002,39.967606,33.793915,34.97052,45.502247,54.666512,67.413521,64.713615
"2008-03-24",735,105.174606,17.302536,22.05246,229.420074,151.829468,75.949997,40.267937,34.220295,35.463402,45.161224,55.755455,66.109329,64.589897
"2008-03-25",736,105.276115,17.48234,22.029785,224.54834,152.466064,75.169998,39.832458,33.860081,34.226997,44.924599,55.470432,66.386841,64.880669
"2008-03-26",737,103.987976,17.988289,21.591301,228.239502,148.943619,73.800003,39.719833,32.426563,33.282986,45.028976,55.762768,66.109329,64.961113
"2008-03-27",738,103.660042,17.391817,21.205748,221.210846,142.713547,70.800003,39.321873,31.507664,32.280479,44.973324,54.242607,65.6446,64.565132
"2008-03-28",739,102.668587,17.734077,21.099907,218.222046,139.581558,69.760002,39.134155,31.397406,31.804274,44.66708,53.694492,66.282784,64.911636
"2008-03-31",740,103.02771,17.794838,21.455233,219.412582,140.37941,71.300003,39.554638,31.573833,31.670631,45.147308,54.352257,66.518661,65.084808
"2008-04-01",741,106.650108,18.542591,22.301943,231.985458,150.114975,76.699997,40.605824,34.551105,34.135086,45.843266,55.455814,65.436073,64.981018
"2008-04-02",742,106.720367,18.289623,22.044899,231.980484,150.123413,77.370003,40.891144,34.269501,33.667255,45.453514,56.164719,65.575401,65.092926
"2008-04-03",743,106.985825,18.800529,21.923944,226.710236,149.834763,74.940002,41.244045,34.299122,33.725754,45.425678,55.64584,65.72168,65.124008
"2008-04-04",744,106.868698,18.982815,22.044899,234.665421,148.875717,76.870003,40.846111,33.772934,32.923737,45.745827,55.287735,66.320793,65.913559
"2008-04-07",745,106.923347,19.331266,22.044899,237.519714,151.702133,76.900002,40.718449,33.750702,32.998924,46.03117,54.798073,65.97245,65.988159
"2008-04-08",746,106.814056,18.953051,21.734947,233.03154,151.846466,77.300003,40.883648,33.246731,32.063259,46.156445,54.827305,65.742569,65.75193
"2008-04-09",747,106.041168,18.779444,21.840784,231.228302,147.806259,74.389999,40.650871,32.831692,31.687332,46.135578,57.443684,66.425262,65.559174
"2008-04-10",748,106.189514,19.165096,22.007105,233.664169,144.759186,74.830002,41.041313,32.505615,31.486835,46.163403,57.319439,66.202362,65.621368
"2008-04-11",749,104.128494,18.246218,21.379622,227.87088,142.000641,71.989998,41.146435,31.519913,30.86026,45.933746,56.17202,66.648224,65.683571
"2008-04-14",750,103.777199,18.325581,21.213306,224.986694,138.851624,72.610001,41.409241,30.756573,29.724094,45.752789,56.435127,66.258064,65.279457
"2008-04-15",751,104.019196,18.399981,21.356945,222.585693,139.369415,72.5,42.250179,31.216061,29.724094,45.690155,55.324265,65.436073,65.142624
"2008-04-16",752,106.837494,19.059704,21.886147,226.665405,143.485962,74.589996,42.850861,33.320847,30.893671,45.724949,56.033161,64.795181,64.76963
"2008-04-17",753,106.993599,19.157661,22.090265,223.930649,146.074738,74.040001,42.550526,33.439434,31.303026,45.766701,56.208584,64.683662,64.937492
"2008-04-18",754,108.110023,19.9699,22.679939,268.697845,152.720688,80.099998,42.280228,33.913731,32.213646,46.288685,57.487549,64.62793,65.223457
"2008-04-21",755,108.16465,20.852819,22.997458,267.890869,153.119629,80.18,42.332783,33.520958,31.42,46.156445,57.801811,64.885704,65.012085
"2008-04-22",756,107.688454,19.865734,22.868942,276.463745,152.576431,79.599998,42.460419,33.832211,30.910393,46.622734,57.414444,65.108597,64.869102
"2008-04-23",757,107.516678,20.19931,23.776138,272.22464,152.228363,81,42.738239,33.461662,30.793442,46.810669,59.994308,64.892708,65.068062
"2008-04-24",758,107.985107,20.949545,24.040733,270.506073,160.24086,77.690002,43.136181,34.810501,31.637192,46.887222,60.659367,64.342308,64.981018
"2008-04-25",759,108.98439,21.04751,22.551422,271.01416,163.268112,80.860001,43.286346,35.418209,31.996433,46.845463,62.004086,63.966145,65.012085
"2008-04-28",760,109.007835,21.358763,21.916382,275.029114,161.771515,81.970001,43.061104,35.084721,31.896183,46.852421,62.106426,64.161224,65.32296
"2008-04-29",761,108.578453,21.707218,21.651781,278.192261,163.846344,80.739998,44.007168,34.892033,31.628836,46.761955,62.508366,64.404976,65.528114
"2008-04-30",762,107.938255,21.570814,21.561066,286.072723,162.732361,78.629997,43.534145,35.314453,31.361515,46.692348,62.018742,64.864792,65.894928
"2008-05-01",763,110.170998,22.321053,22.226341,295.432648,169.263184,79.360001,43.601707,36.500263,32.90704,47.193439,62.420685,64.868996,66.283966
"2008-05-02",764,110.475494,22.43762,22.105387,289.559662,170.300537,77.309998,43.173725,36.062988,33.241196,47.506638,62.625336,64.050934,65.89679
"2008-05-05",765,109.944595,22.907597,21.984423,296.339233,167.621918,75.919998,42.775787,35.57386,32.556164,47.256088,62.793407,64.050934,65.990471
"2008-05-06",766,110.897087,23.146927,22.453142,292.085205,168.038589,75.709999,42.310242,35.72208,32.781727,47.033386,62.961472,63.5895,65.565865
"2008-05-07",767,108.921921,22.642227,22.082703,288.418945,161.363297,73.18,42.670673,34.51405,31.7458,46.567089,62.08041,63.862175,65.740654
"2008-05-08",768,108.640862,22.948517,22.128069,290.416443,159.628571,72.790001,42.918438,34.128677,31.186077,46.56012,62.234589,64.435493,66.034164
"2008-05-09",769,108.437904,22.748863,22.218784,285.529755,159.943253,72.410004,42.933445,34.51405,30.617992,46.316525,61.720623,64.673256,66.034164
"2008-05-12",770,109.655792,23.332935,22.672384,291.377838,163.336136,74.529999,43.564167,35.010605,31.277975,46.427876,62.263966,64.575325,65.971725
"2008-05-13",771,109.67141,23.556149,22.596508,290.411469,161.847961,74.559998,42.535515,33.706219,30.58457,46.219086,62.469563,63.86919,65.597061
"2008-05-14",772,109.897766,23.097328,22.71032,287.073975,161.677994,74.199997,43.317795,34.024914,30.743298,46.497478,62.917461,63.897133,65.634506
"2008-05-15",773,111.27182,23.527628,23.104887,289.415192,160.393906,76.120003,43.068966,34.847565,30.668123,46.407005,62.814636,64.477409,66.071671
"2008-05-16",774,111.373322,23.265972,22.75585,288.951935,159.135361,76.459999,43.008636,34.484406,30.216999,46.407005,62.535618,64.211761,65.984261
"2008-05-19",775,111.677795,22.767471,22.353691,287.681702,156.80542,82.290001,42.526081,34.084209,30.158516,46.3722,63.930721,64.2957,65.996674
"2008-05-20",776,110.772179,23.052685,21.82255,288.219696,155.130219,80.720001,42.186783,32.387039,29.565363,46.038139,62.513603,64.631248,66.021706
"2008-05-21",777,108.898506,22.096596,21.435564,273.968109,151.873413,78.300003,41.643883,31.438396,28.93046,45.745827,59.613369,64.645294,65.734406
"2008-05-22",778,108.914131,21.955236,21.602497,273.704102,150.682861,79.260002,42.262169,31.905293,29.013983,45.84396,59.774872,63.883179,65.010078
"2008-05-23",779,107.454216,22.466135,21.28381,271.293121,146.805237,78.349998,42.035973,31.364275,28.345669,45.500523,59.826279,64.162804,65.309837
"2008-05-27",780,108.250511,23.118402,21.579739,279.40274,147.893692,80.620003,42.526081,31.875648,28.546164,45.661724,60.846893,63.729343,64.916466
"2008-05-28",781,108.75016,23.190325,21.382458,283.059021,148.667511,80.080002,43.046349,31.764484,28.295542,45.472488,60.303524,63.163044,64.498039
"2008-05-29",782,109.296654,23.150646,21.481096,290.411469,149.866516,80.349998,43.687248,32.290688,28.90539,46.551838,60.288849,62.708527,64.185852
"2008-05-30",783,109.569855,23.406101,21.488682,291.806244,150.011108,81.620003,43.536442,31.868248,28.412495,46.776119,60.773449,63.12109,64.441856
"2008-06-02",784,108.437904,23.077492,21.094118,286.426392,146.55014,80.230003,43.129295,31.238295,28.053274,46.614914,59.583988,63.364555,64.663338
"2008-06-03",785,107.805542,22.986958,20.722317,282.59079,145.053528,80.110001,43.559078,31.045597,27.827702,46.790123,57.359211,63.820679,64.914246
"2008-06-04",786,107.750877,22.964642,20.896835,285.041595,146.346039,81.5,43.491219,30.852917,27.248497,46.64296,57.285789,63.252247,64.713493
"2008-06-05",787,109.905602,23.490421,21.473501,292.055298,150.172684,84.510002,45.089706,31.201227,27.248497,46.930294,56.764458,62.87339,64.368439
"2008-06-06",788,106.400291,23.020443,20.858898,282.441345,144.084122,80.629997,44.011478,29.711575,25.97934,46.089256,53.717358,63.687351,64.688408
"2008-06-09",789,106.657921,22.520699,21.025827,277.893402,140.954788,79.43,44.916283,27.799486,25.22126,45.998138,54.297401,63.687351,64.631958
"2008-06-10",790,106.127045,23.020443,21.162407,276.050293,142.187836,79.620003,45.074627,28.377565,25.229774,45.991138,54.091824,63.273357,64.261841
"2008-06-11",791,104.565666,22.421492,20.578154,271.582031,138.09761,77.279999,44.124596,27.517857,24.573898,45.69677,53.827496,63.125984,64.236786
"2008-06-12",792,104.963837,21.485249,21.427984,275.442566,141.796722,76.150002,44.569454,28.170053,25.076452,46.040199,54.422237,62.494473,63.69096
"2008-06-13",793,106.290993,21.374886,22.057766,284.687927,151.609711,79.169998,44.622219,29.333605,25.366056,46.446712,55.156471,62.36113,63.35849
"2008-06-16",794,106.353455,21.929192,21.95154,285.33548,154.841125,81.699997,44.720249,29.600416,25.826019,46.145325,55.083057,62.375107,63.584332
"2008-06-17",795,105.838219,22.498375,21.852898,283.666748,152.587692,82.970001,44.252762,28.933407,24.906094,45.970104,54.613132,62.501431,63.791279
"2008-06-18",796,104.807709,22.16604,21.594908,280.139954,155.419373,82.519997,43.483669,28.711065,24.165051,45.164108,54.811386,63.027729,64.111244
"2008-06-19",797,104.940414,22.432657,21.95154,279.054047,158.956818,84.260002,43.498741,28.64436,23.969133,45.290264,56.500149,62.655834,63.778786
"2008-06-20",798,103.237068,21.734507,21.420401,272.194733,156.269699,81.099998,42.420521,28.05888,23.083279,44.897766,55.677765,63.020718,63.816402
"2008-06-23",799,103.13504,21.472849,21.223112,271.587036,151.864838,80.68,42.707039,27.325165,22.044111,45.058987,55.501564,63.154068,63.791279
"2008-06-24",800,102.931046,21.484007,21.041,270.137451,154.747589,79.639999,43.219769,27.955122,22.674427,45.360348,54.914165,63.575058,63.753693
"2008-06-25",801,103.417511,21.997396,21.511444,274.471222,156.167664,80.510002,43.822983,28.095924,22.665905,45.752831,51.132809,63.603134,63.803905
"2008-06-26",802,100.608673,20.865225,21.056183,263.422638,149.883591,76.300003,42.850315,26.917555,21.132702,45.037945,50.082836,64.031181,63.854069
"2008-06-27",803,100.059456,21.092154,20.965122,263.049042,148.437988,74.660004,42.45068,25.976324,20.945307,44.554356,49.135674,64.782013,63.791279
"2008-06-30",804,100.412506,20.763536,20.874075,262.227112,148.727081,73.330002,42.375278,25.427904,20.332031,45.094025,48.254578,64.796036,63.609409
"2008-07-01",805,100.726341,21.661335,20.388456,266.366608,149.092743,73.620003,43.00111,25.495342,20.280918,45.339329,48.05632,64.642494,63.580433
"2008-07-02",806,99.000221,20.855305,19.637255,262.53595,152.034943,71.440002,42.601494,25.930012,19.199158,45.304276,46.918247,64.980522,63.53632
"2008-07-03",807,99.102234,21.095869,19.713137,267.497345,152.11998,72,42.67688,26.462091,19.07991,45.640697,47.336769,64.839722,63.454418
"2008-07-07",808,98.090103,21.720858,19.751076,270.939453,144.407242,72.489998,42.910622,25.510334,18.338861,45.731823,47.204601,65.135529,63.750523
"2008-07-08",809,99.831909,22.265249,19.614498,276.229614,148.727081,75.040001,44.569454,26.806837,20.050945,46.404652,48.401417,65.55806,64.097046
"2008-07-09",810,97.909645,21.608019,19.144054,269.763855,143.726974,70.610001,43.483669,25.690195,18.790308,46.383629,48.159122,65.846786,64.141121
"2008-07-10",811,98.309792,21.903149,19.31098,269.275696,144.696396,70.629997,43.136826,25.862566,19.045835,46.91629,48.452824,65.839684,63.775723
"2008-07-11",812,97.164246,21.400925,19.159227,265.90332,138.165665,68.540001,42.443138,24.85084,18.458111,46.439705,46.463017,64.903069,63.284306
"2008-07-14",813,96.285522,21.562132,19.083349,259.83606,134.925797,66.279999,42.458221,23.749189,17.163403,46.544834,46.396927,65.473549,63.315876
"2008-07-15",814,94.928162,21.036346,19.842125,257.08139,134.185959,67.029999,42.405453,23.247082,15.775005,47.448952,46.903568,65.452408,63.303238
"2008-07-16",815,97.25843,21.429451,20.684378,266.799957,146.992325,71.839996,42.948334,26.934233,19.309893,47.792385,48.151775,64.269249,62.805527
"2008-07-17",816,98.231316,21.305441,20.881662,265.723999,154.118286,72.110001,43.491219,30.57642,22.572214,47.540066,49.135674,63.938278,62.591331
"2008-07-18",817,98.843338,20.479557,19.622082,239.761322,155.478867,69.120003,43.672176,29.991871,23.415476,47.533066,50.031441,63.698814,62.477943
"2008-07-21",818,98.898247,20.62093,19.455153,233.524689,153.727127,68.480003,43.212223,28.96517,24.326885,47.035431,50.104874,63.945358,62.547199
"2008-07-22",819,100.020218,20.091423,19.576557,237.664169,159.900742,67.970001,44.531734,30.621386,27.555134,47.652199,50.853798,63.628414,62.950405
"2008-07-23",820,100.561577,20.61721,20.054586,243.696564,159.756195,70.540001,43.800362,31.445757,28.483574,47.84845,48.988823,63.50161,62.729973
"2008-07-24",821,98.474548,19.720644,19.303394,236.921951,153.284958,78.720001,42.955872,29.332384,26.098595,48.12178,45.912338,64.121346,63.284306
"2008-07-25",822,98.451027,20.103821,19.849712,245.071411,152.219925,78.309998,42.850315,29.617163,25.195705,48.381107,46.866848,63.480507,62.950405
"2008-07-28",823,97.007355,19.146502,19.348919,237.669159,147.312408,75.980003,42.239571,28.223234,23.900995,47.995632,45.772831,64.121346,63.315876
"2008-07-29",824,99.078674,19.478834,19.811775,240.652969,154.750443,78.209999,43.317795,30.538954,27.444401,47.995632,46.411621,63.860832,63.15836
"2008-07-30",825,100.844048,19.826052,19.90283,240.448746,158.618546,78.209999,44.154747,31.153475,28.628384,47.715282,46.859505,63.924187,63.460716
"2008-07-31",826,99.510231,19.710728,19.515852,235.990448,156.803741,76.339996,44.19997,30.44903,28.023617,47.988625,44.869717,64.558022,63.857658
"2008-08-01",827,98.984535,19.426752,19.303394,233.056442,155.065674,75.75,43.543991,30.546438,28.389879,47.729282,45.530521,64.700775,63.627254
"2008-08-04",828,98.066559,19.001411,19.181988,230.635529,151.538315,75.709999,44.056713,30.08181,27.78512,48.346073,45.053272,64.552376,63.633587
"2008-08-05",829,100.710663,19.920294,19.887655,239.029068,154.017685,79.110001,45.496872,31.393293,28.602831,49.376331,47.872765,64.071739,63.355057
"2008-08-06",830,101.157852,20.360523,20.502266,242.261948,152.97821,78.089996,45.813557,31.018589,28.492098,49.810883,48.316036,63.810181,63.450054
"2008-08-07",831,99.651459,20.283636,20.783016,238.665421,146.826706,76.949997,42.948334,29.834505,26.848158,49.516514,47.791504,64.849228,63.975338
"2008-08-08",832,101.503098,21.025188,21.344513,246.58075,149.911011,80.510002,43.62693,30.778767,27.469961,50.147285,50.133427,65.025871,64.038643
"2008-08-11",833,102.554459,21.522449,21.169994,249.484863,151.657654,88.089996,44.154747,31.393293,28.432472,50.224396,49.217339,64.403931,63.74752
"2008-08-12",834,101.487457,21.915552,21.336927,250.366562,142.541138,87.25,44.675003,28.418091,26.515965,50.252426,48.707588,65.004707,64.133614
"2008-08-13",835,100.875427,22.234247,21.177586,249.081375,140.496292,86.690002,43.817661,27.661169,24.582418,49.902,47.473831,64.778542,63.798157
"2008-08-14",836,101.636467,22.236723,21.177586,251.801193,141.936203,88.029999,43.984203,28.335661,25.70677,49.895,47.850609,65.195518,63.981705
"2008-08-15",837,102.13076,21.792789,21.101706,254.122482,139.030792,86.400002,44.945652,28.530502,26.149694,49.993111,47.614193,65.761009,64.127281
