"","date","OAS","TED","TreasurySpread"
"1",2005-04-22,3.86,0.3,0.64
"2",2005-04-25,3.88,0.3,0.62
"3",2005-04-26,3.92,0.33,0.61
"4",2005-04-27,4.04,0.36,0.61
"5",2005-04-28,4.16,0.39,0.6
"6",2005-04-29,4.15,0.37,0.55
"7",2005-05-03,4.13,0.37,0.53
"8",2005-05-04,4.12,0.41,0.57
"9",2005-05-05,4.13,0.48,0.61
"10",2005-05-06,4.07,0.43,0.55
"11",2005-05-09,4.05,0.39,0.53
"12",2005-05-10,4.13,0.41,0.54
"13",2005-05-11,4.23,0.45,0.53
"14",2005-05-12,4.28,0.45,0.52
"15",2005-05-13,4.39,0.51,0.51
"16",2005-05-16,4.49,0.43,0.52
"17",2005-05-17,4.57,0.45,0.51
"18",2005-05-18,4.55,0.48,0.51
"19",2005-05-19,4.4,0.47,0.47
"20",2005-05-20,4.33,0.46,0.44
"21",2005-05-23,4.29,0.38,0.42
"22",2005-05-24,4.28,0.42,0.43
"23",2005-05-25,4.16,0.42,0.47
"24",2005-05-26,4.07,0.44,0.44
"25",2005-05-27,4.02,0.43,0.44
"26",2005-05-31,4.13,0.41,0.4
"27",2005-06-01,4.13,0.44,0.41
"28",2005-06-02,4,0.44,0.37
"29",2005-06-03,3.9,0.42,0.41
"30",2005-06-06,3.99,0.41,0.37
"31",2005-06-07,3.99,0.41,0.35
"32",2005-06-08,3.98,0.42,0.35
"33",2005-06-09,4.01,0.46,0.34
"34",2005-06-10,3.91,0.46,0.34
"35",2005-06-13,3.88,0.44,0.38
"36",2005-06-14,3.83,0.46,0.42
"37",2005-06-15,3.78,0.48,0.4
"38",2005-06-16,3.83,0.52,0.39
"39",2005-06-17,3.81,0.52,0.37
"40",2005-06-20,3.81,0.48,0.39
"41",2005-06-21,3.82,0.49,0.35
"42",2005-06-22,3.9,0.49,0.33
"43",2005-06-23,3.88,0.47,0.33
"44",2005-06-24,3.93,0.46,0.33
"45",2005-06-27,3.96,0.39,0.3
"46",2005-06-28,3.86,0.41,0.32
"47",2005-06-29,3.81,0.44,0.34
"48",2005-06-30,3.85,0.46,0.28
"49",2005-07-01,3.75,0.43,0.3
"50",2005-07-05,3.71,0.4,0.32
"51",2005-07-06,3.75,0.44,0.31
"52",2005-07-07,3.78,0.47,0.34
"53",2005-07-08,3.67,0.46,0.33
"54",2005-07-11,3.61,0.44,0.3
"55",2005-07-12,3.54,0.44,0.33
"56",2005-07-13,3.51,0.45,0.33
"57",2005-07-14,3.46,0.45,0.33
"58",2005-07-15,3.43,0.43,0.32
"59",2005-07-18,3.4,0.39,0.33
"60",2005-07-19,3.43,0.39,0.32
"61",2005-07-20,3.43,0.41,0.27
"62",2005-07-21,3.36,0.38,0.32
"63",2005-07-22,3.39,0.36,0.31
"64",2005-07-25,3.36,0.29,0.3
"65",2005-07-26,3.35,0.31,0.29
"66",2005-07-27,3.31,0.35,0.28
"67",2005-07-28,3.33,0.36,0.24
"68",2005-07-29,3.25,0.36,0.26
"69",2005-08-01,3.29,0.3,0.28
"70",2005-08-02,3.29,0.31,0.28
"71",2005-08-03,3.32,0.35,0.28
"72",2005-08-04,3.31,0.36,0.28
"73",2005-08-05,3.29,0.31,0.29
"74",2005-08-08,3.31,0.29,0.26
"75",2005-08-09,3.33,0.34,0.28
"76",2005-08-10,3.32,0.35,0.27
"77",2005-08-11,3.37,0.36,0.22
"78",2005-08-12,3.42,0.35,0.19
"79",2005-08-15,3.37,0.33,0.19
"80",2005-08-16,3.41,0.34,0.2
"81",2005-08-17,3.37,0.37,0.21
"82",2005-08-18,3.41,0.4,0.2
"83",2005-08-19,3.39,0.38,0.18
"84",2005-08-22,3.39,0.37,0.19
"85",2005-08-23,3.4,0.38,0.19
"86",2005-08-24,3.38,0.39,0.2
"87",2005-08-25,3.38,0.4,0.18
"88",2005-08-26,3.34,0.39,0.14
"89",2005-08-30,3.48,0.41,0.19
"90",2005-08-31,3.66,0.43,0.18
"91",2005-09-01,3.7,0.46,0.3
"92",2005-09-02,3.7,0.38,0.28
"93",2005-09-06,3.64,0.34,0.29
"94",2005-09-07,3.61,0.39,0.28
"95",2005-09-08,3.59,0.43,0.28
"96",2005-09-09,3.59,0.44,0.26
"97",2005-09-12,3.55,0.42,0.26
"98",2005-09-13,3.58,0.47,0.26
"99",2005-09-14,3.57,0.52,0.27
"100",2005-09-15,3.55,0.52,0.32
"101",2005-09-16,3.54,0.47,0.29
"102",2005-09-19,3.61,0.41,0.32
"103",2005-09-20,3.65,0.38,0.26
"104",2005-09-21,3.75,0.62,0.23
"105",2005-09-22,3.81,0.57,0.24
"106",2005-09-23,3.71,0.57,0.23
"107",2005-09-26,3.65,0.54,0.23
"108",2005-09-27,3.66,0.59,0.22
"109",2005-09-28,3.69,0.63,0.17
"110",2005-09-29,3.67,0.59,0.16
"111",2005-09-30,3.54,0.6,0.16
"112",2005-10-03,3.47,0.54,0.18
"113",2005-10-04,3.48,0.54,0.16
"114",2005-10-05,3.51,0.6,0.15
"115",2005-10-06,3.55,0.59,0.17
"116",2005-10-07,3.59,0.58,0.17
"117",2005-10-11,3.66,0.48,0.17
"118",2005-10-12,3.72,0.52,0.21
"119",2005-10-13,3.77,0.49,0.24
"120",2005-10-14,3.72,0.47,0.21
"121",2005-10-17,3.61,0.39,0.21
"122",2005-10-18,3.56,0.4,0.22
"123",2005-10-19,3.6,0.41,0.22
"124",2005-10-20,3.58,0.43,0.19
"125",2005-10-21,3.59,0.43,0.17
"126",2005-10-24,3.54,0.37,0.2
"127",2005-10-25,3.49,0.38,0.2
"128",2005-10-26,3.49,0.42,0.22
"129",2005-10-27,3.57,0.45,0.21
"130",2005-10-28,3.58,0.42,0.18
"131",2005-10-31,3.61,0.37,0.17
"132",2005-11-01,3.57,0.39,0.16
"133",2005-11-02,3.54,0.43,0.18
"134",2005-11-03,3.48,0.44,0.18
"135",2005-11-04,3.48,0.42,0.19
"136",2005-11-07,3.49,0.43,0.18
"137",2005-11-08,3.55,0.44,0.14
"138",2005-11-09,3.5,0.43,0.15
"139",2005-11-10,3.57,0.45,0.11
"140",2005-11-14,3.58,0.41,0.11
"141",2005-11-15,3.62,0.43,0.09
"142",2005-11-16,3.72,0.46,0.07
"143",2005-11-17,3.78,0.45,0.09
"144",2005-11-18,3.69,0.46,0.1
"145",2005-11-21,3.71,0.47,0.07
"146",2005-11-22,3.74,0.55,0.11
"147",2005-11-23,3.69,0.53,0.11
"148",2005-11-25,3.72,0.54,0.1
"149",2005-11-28,3.71,0.52,0.08
"150",2005-11-29,3.61,0.52,0.08
"151",2005-11-30,3.67,0.56,0.07
"152",2005-12-01,3.62,0.56,0.07
"153",2005-12-02,3.63,0.55,0.09
"154",2005-12-05,3.62,0.5,0.1
"155",2005-12-06,3.68,0.51,0.07
"156",2005-12-07,3.66,0.52,0.1
"157",2005-12-08,3.7,0.63,0.1
"158",2005-12-09,3.6,0.63,0.11
"159",2005-12-12,3.59,0.66,0.11
"160",2005-12-13,3.6,0.66,0.11
"161",2005-12-14,3.66,0.68,0.08
"162",2005-12-15,3.64,0.66,0.1
"163",2005-12-16,3.65,0.66,0.08
"164",2005-12-19,3.66,0.61,0.07
"165",2005-12-20,3.65,0.62,0.05
"166",2005-12-21,3.61,0.6,0.06
"167",2005-12-22,3.66,0.63,0.04
"168",2005-12-23,3.71,0.62,0.01
"169",2005-12-28,3.69,0.66,0.01
"170",2005-12-29,3.68,0.61,-0.01
"171",2005-12-30,3.65,0.55,-0.02
"172",2006-01-03,3.73,0.47,0.03
"173",2006-01-04,3.69,0.45,0.05
"174",2006-01-05,3.64,0.45,0.04
"175",2006-01-06,3.56,0.43,0.02
"176",2006-01-09,3.51,0.42,0.02
"177",2006-01-10,3.5,0.38,0.02
"178",2006-01-11,3.47,0.38,0.02
"179",2006-01-12,3.53,0.38,0.03
"180",2006-01-13,3.62,0.37,0.02
"181",2006-01-17,3.64,0.32,0.01
"182",2006-01-18,3.64,0.35,0.01
"183",2006-01-19,3.58,0.36,0.01
"184",2006-01-20,3.6,0.37,0
"185",2006-01-23,3.59,0.34,0.01
"186",2006-01-24,3.54,0.33,0.03
"187",2006-01-25,3.44,0.32,0.03
"188",2006-01-26,3.42,0.32,0.04
"189",2006-01-27,3.4,0.33,0.01
"190",2006-01-30,3.34,0.3,0.02
"191",2006-01-31,3.42,0.31,-0.01
"192",2006-02-01,3.35,0.32,-0.02
"193",2006-02-02,3.35,0.34,-0.02
"194",2006-02-03,3.38,0.34,-0.05
"195",2006-02-06,3.38,0.34,-0.07
"196",2006-02-07,3.39,0.33,-0.04
"197",2006-02-08,3.38,0.32,-0.08
"198",2006-02-09,3.38,0.33,-0.12
"199",2006-02-10,3.35,0.32,-0.1
"200",2006-02-13,3.37,0.3,-0.1
"201",2006-02-14,3.36,0.3,-0.07
"202",2006-02-15,3.32,0.31,-0.1
"203",2006-02-16,3.29,0.33,-0.1
"204",2006-02-17,3.3,0.34,-0.12
"205",2006-02-21,3.29,0.31,-0.14
"206",2006-02-22,3.31,0.32,-0.15
"207",2006-02-23,3.27,0.32,-0.16
"208",2006-02-24,3.28,0.32,-0.16
"209",2006-02-27,3.28,0.31,-0.15
"210",2006-02-28,3.37,0.31,-0.14
"211",2006-03-01,3.33,0.34,-0.12
"212",2006-03-02,3.32,0.34,-0.08
"213",2006-03-03,3.29,0.35,-0.08
"214",2006-03-06,3.26,0.37,-0.03
"215",2006-03-07,3.3,0.38,-0.03
"216",2006-03-08,3.31,0.41,0.01
"217",2006-03-09,3.32,0.41,0.02
"218",2006-03-10,3.3,0.4,0.02
"219",2006-03-13,3.27,0.41,0.03
"220",2006-03-14,3.34,0.44,0.05
"221",2006-03-15,3.29,0.41,0.04
"222",2006-03-16,3.34,0.43,0.03
"223",2006-03-17,3.31,0.41,0.03
"224",2006-03-20,3.3,0.39,0.01
"225",2006-03-21,3.21,0.37,-0.01
"226",2006-03-22,3.2,0.38,-0.04
"227",2006-03-23,3.18,0.41,-0.04
"228",2006-03-24,3.23,0.42,-0.05
"229",2006-03-27,3.19,0.45,-0.02
"230",2006-03-28,3.12,0.43,-0.02
"231",2006-03-29,3.14,0.47,-0.01
"232",2006-03-30,3.11,0.49,0.02
"233",2006-03-31,3.13,0.48,0.04
"234",2006-04-03,3.09,0.45,0.02
"235",2006-04-04,3.1,0.45,0.03
"236",2006-04-05,3.13,0.46,0.03
"237",2006-04-06,3.12,0.46,0.06
"238",2006-04-07,3.06,0.46,0.08
"239",2006-04-10,3.1,0.46,0.08
"240",2006-04-11,3.11,0.47,0.05
"241",2006-04-12,3.06,0.49,0.07
"242",2006-04-13,3.05,0.5,0.09
"243",2006-04-18,3.11,0.47,0.15
"244",2006-04-19,3.07,0.46,0.18
"245",2006-04-20,3.04,0.48,0.15
"246",2006-04-21,3.04,0.47,0.11
"247",2006-04-24,3.06,0.47,0.1
"248",2006-04-25,2.98,0.44,0.12
"249",2006-04-26,2.97,0.46,0.13
"250",2006-04-27,3,0.49,0.18
"251",2006-04-28,3,0.48,0.2
"252",2006-05-02,2.97,0.46,0.2
"253",2006-05-03,2.94,0.45,0.21
"254",2006-05-04,2.93,0.48,0.19
"255",2006-05-05,2.96,0.47,0.18
"256",2006-05-08,2.94,0.41,0.15
"257",2006-05-09,2.92,0.4,0.16
"258",2006-05-10,2.9,0.4,0.12
"259",2006-05-11,2.88,0.47,0.15
"260",2006-05-12,2.88,0.45,0.18
"261",2006-05-15,2.92,0.43,0.16
"262",2006-05-16,2.99,0.46,0.14
"263",2006-05-17,3.03,0.46,0.19
"264",2006-05-18,3.09,0.48,0.14
"265",2006-05-19,3.08,0.49,0.09
"266",2006-05-22,3.15,0.5,0.1
"267",2006-05-23,3.12,0.49,0.1
"268",2006-05-24,3.18,0.51,0.09
"269",2006-05-25,3.13,0.52,0.09
"270",2006-05-26,3.12,0.51,0.1
"271",2006-05-30,3.1,0.51,0.1
"272",2006-05-31,3.12,0.5,0.08
"273",2006-06-01,3.13,0.56,0.07
"274",2006-06-02,3.22,0.58,0.08
"275",2006-06-05,3.19,0.51,0.03
"276",2006-06-06,3.24,0.53,0.02
"277",2006-06-07,3.22,0.54,0
"278",2006-06-08,3.26,0.56,-0.01
"279",2006-06-09,3.27,0.56,-0.03
"280",2006-06-12,3.25,0.51,-0.03
"281",2006-06-13,3.32,0.56,-0.05
"282",2006-06-14,3.32,0.57,-0.06
"283",2006-06-15,3.29,0.68,-0.04
"284",2006-06-16,3.26,0.66,-0.03
"285",2006-06-19,3.25,0.61,-0.05
"286",2006-06-20,3.28,0.64,-0.04
"287",2006-06-21,3.34,0.66,-0.04
"288",2006-06-22,3.32,0.67,-0.03
"289",2006-06-23,3.31,0.64,-0.04
"290",2006-06-26,3.34,0.58,-0.02
"291",2006-06-27,3.36,0.58,-0.03
"292",2006-06-28,3.33,0.62,-0.04
"293",2006-06-29,3.33,0.63,0.01
"294",2006-06-30,3.35,0.61,-0.01
"295",2006-07-03,3.33,0.52,-0.02
"296",2006-07-05,3.27,0.61,-0.01
"297",2006-07-06,3.31,0.64,-0.03
"298",2006-07-07,3.33,0.62,-0.03
"299",2006-07-10,3.3,0.57,-0.04
"300",2006-07-11,3.33,0.58,-0.07
"301",2006-07-12,3.32,0.57,-0.07
"302",2006-07-13,3.39,0.59,-0.04
"303",2006-07-14,3.44,0.57,-0.01
"304",2006-07-17,3.42,0.51,-0.05
"305",2006-07-18,3.37,0.5,-0.06
"306",2006-07-19,3.42,0.54,-0.06
"307",2006-07-20,3.43,0.56,-0.03
"308",2006-07-21,3.41,0.53,-0.03
"309",2006-07-24,3.41,0.52,-0.05
"310",2006-07-25,3.38,0.49,-0.04
"311",2006-07-26,3.38,0.52,-0.02
"312",2006-07-27,3.36,0.52,0
"313",2006-07-28,3.4,0.55,0.02
"314",2006-07-31,3.45,0.5,0.02
"315",2006-08-01,3.44,0.48,0.02
"316",2006-08-02,3.42,0.5,-0.01
"317",2006-08-03,3.42,0.5,-0.02
"318",2006-08-04,3.44,0.54,0
"319",2006-08-07,3.42,0.45,-0.03
"320",2006-08-08,3.41,0.48,0.02
"321",2006-08-09,3.41,0.46,0.01
"322",2006-08-10,3.42,0.48,0
"323",2006-08-11,3.39,0.46,0.01
"324",2006-08-14,3.36,0.43,-0.01
"325",2006-08-15,3.39,0.46,-0.01
"326",2006-08-16,3.42,0.47,0
"327",2006-08-17,3.38,0.43,-0.02
"328",2006-08-18,3.41,0.43,-0.03
"329",2006-08-21,3.43,0.42,-0.03
"330",2006-08-22,3.43,0.43,-0.05
"331",2006-08-23,3.43,0.44,-0.05
"332",2006-08-24,3.43,0.44,-0.07
"333",2006-08-25,3.44,0.42,-0.07
"334",2006-08-29,3.41,0.46,-0.08
"335",2006-08-30,3.42,0.48,-0.07
"336",2006-08-31,3.49,0.48,-0.05
"337",2006-09-01,3.49,0.5,-0.04
"338",2006-09-05,3.43,0.52,-0.02
"339",2006-09-06,3.4,0.55,-0.02
"340",2006-09-07,3.41,0.55,-0.02
"341",2006-09-08,3.42,0.59,-0.02
"342",2006-09-11,3.39,0.58,-0.03
"343",2006-09-12,3.4,0.61,-0.04
"344",2006-09-13,3.38,0.6,-0.03
"345",2006-09-14,3.35,0.57,-0.04
"346",2006-09-15,3.33,0.56,-0.07
"347",2006-09-18,3.33,0.57,-0.07
"348",2006-09-19,3.4,0.57,-0.05
"349",2006-09-20,3.39,0.58,-0.08
"350",2006-09-21,3.48,0.6,-0.06
"351",2006-09-22,3.53,0.57,-0.07
"352",2006-09-25,3.55,0.61,-0.07
"353",2006-09-26,3.5,0.6,-0.09
"354",2006-09-27,3.46,0.61,-0.06
"355",2006-09-28,3.44,0.62,-0.05
"356",2006-09-29,3.42,0.6,-0.07
"357",2006-10-02,3.44,0.61,-0.04
"358",2006-10-03,3.43,0.59,-0.05
"359",2006-10-04,3.45,0.57,-0.03
"360",2006-10-05,3.39,0.56,-0.04
"361",2006-10-06,3.31,0.55,-0.04
"362",2006-10-10,3.27,0.5,-0.07
"363",2006-10-11,3.23,0.48,-0.07
"364",2006-10-12,3.22,0.44,-0.06
"365",2006-10-13,3.19,0.45,-0.06
"366",2006-10-16,3.18,0.41,-0.06
"367",2006-10-17,3.19,0.41,-0.05
"368",2006-10-18,3.18,0.41,-0.08
"369",2006-10-19,3.17,0.4,-0.06
"370",2006-10-20,3.17,0.42,-0.08
"371",2006-10-23,3.14,0.39,-0.07
"372",2006-10-24,3.15,0.38,-0.08
"373",2006-10-25,3.19,0.39,-0.1
"374",2006-10-26,3.21,0.39,-0.08
"375",2006-10-27,3.23,0.4,-0.08
"376",2006-10-30,3.21,0.4,-0.1
"377",2006-10-31,3.29,0.42,-0.1
"378",2006-11-01,3.3,0.43,-0.09
"379",2006-11-02,3.24,0.43,-0.07
"380",2006-11-03,3.12,0.41,-0.1
"381",2006-11-06,3.13,0.42,-0.11
"382",2006-11-07,3.14,0.43,-0.11
"383",2006-11-08,3.15,0.4,-0.11
"384",2006-11-09,3.13,0.42,-0.13
"385",2006-11-10,3.15,0.4,-0.14
"386",2006-11-13,3.12,0.41,-0.15
"387",2006-11-14,3.13,0.42,-0.17
"388",2006-11-15,3.05,0.41,-0.19
"389",2006-11-16,2.99,0.42,-0.19
"390",2006-11-17,3.06,0.42,-0.15
"391",2006-11-20,3.07,0.42,-0.16
"392",2006-11-21,3.13,0.43,-0.17
"393",2006-11-22,3.14,0.45,-0.17
"394",2006-11-24,3.15,0.46,-0.18
"395",2006-11-27,3.17,0.45,-0.17
"396",2006-11-28,3.22,0.46,-0.16
"397",2006-11-29,3.15,0.46,-0.17
"398",2006-11-30,3.2,0.47,-0.16
"399",2006-12-01,3.21,0.47,-0.09
"400",2006-12-04,3.2,0.47,-0.09
"401",2006-12-05,3.14,0.49,-0.07
"402",2006-12-06,3.07,0.49,-0.11
"403",2006-12-07,3.05,0.5,-0.09
"404",2006-12-08,3,0.52,-0.12
"405",2006-12-11,3.02,0.55,-0.15
"406",2006-12-12,3.06,0.55,-0.12
"407",2006-12-13,3,0.54,-0.12
"408",2006-12-14,3,0.53,-0.13
"409",2006-12-15,2.98,0.58,-0.13
"410",2006-12-18,2.99,0.53,-0.11
"411",2006-12-19,2.98,0.53,-0.11
"412",2006-12-20,2.97,0.53,-0.11
"413",2006-12-21,2.99,0.53,-0.11
"414",2006-12-22,2.93,0.5,-0.08
"415",2006-12-27,2.87,0.51,-0.11
"416",2006-12-28,2.83,0.49,-0.12
"417",2006-12-29,2.82,0.47,-0.11
"418",2007-01-03,2.91,0.44,-0.09
"419",2007-01-04,2.95,0.45,-0.09
"420",2007-01-05,2.93,0.44,-0.11
"421",2007-01-08,2.92,0.41,-0.12
"422",2007-01-09,2.89,0.41,-0.13
"423",2007-01-10,2.87,0.4,-0.12
"424",2007-01-11,2.82,0.38,-0.12
"425",2007-01-12,2.8,0.4,-0.11
"426",2007-01-16,2.78,0.38,-0.11
"427",2007-01-17,2.72,0.37,-0.12
"428",2007-01-18,2.73,0.37,-0.14
"429",2007-01-19,2.7,0.35,-0.15
"430",2007-01-22,2.69,0.36,-0.15
"431",2007-01-23,2.65,0.35,-0.13
"432",2007-01-24,2.63,0.36,-0.12
"433",2007-01-25,2.57,0.35,-0.11
"434",2007-01-26,2.59,0.36,-0.11
"435",2007-01-29,2.58,0.35,-0.09
"436",2007-01-30,2.62,0.36,-0.1
"437",2007-01-31,2.72,0.37,-0.11
"438",2007-02-01,2.66,0.36,-0.12
"439",2007-02-02,2.67,0.35,-0.11
"440",2007-02-05,2.67,0.34,-0.11
"441",2007-02-06,2.67,0.35,-0.13
"442",2007-02-07,2.65,0.34,-0.13
"443",2007-02-08,2.65,0.33,-0.14
"444",2007-02-09,2.59,0.34,-0.13
"445",2007-02-12,2.59,0.32,-0.14
"446",2007-02-13,2.58,0.33,-0.13
"447",2007-02-14,2.62,0.34,-0.13
"448",2007-02-15,2.59,0.33,-0.13
"449",2007-02-16,2.57,0.32,-0.14
"450",2007-02-20,2.57,0.31,-0.13
"451",2007-02-21,2.53,0.32,-0.13
"452",2007-02-22,2.49,0.31,-0.14
"453",2007-02-23,2.55,0.31,-0.14
"454",2007-02-26,2.58,0.31,-0.14
"455",2007-02-27,2.79,0.37,-0.09
"456",2007-02-28,2.82,0.34,-0.09
"457",2007-03-01,2.83,0.35,-0.07
"458",2007-03-02,2.91,0.37,-0.04
"459",2007-03-05,2.99,0.36,-0.02
"460",2007-03-06,2.94,0.35,-0.05
"461",2007-03-07,2.91,0.37,-0.04
"462",2007-03-08,2.85,0.39,-0.05
"463",2007-03-09,2.75,0.38,-0.07
"464",2007-03-12,2.8,0.4,-0.06
"465",2007-03-13,2.92,0.41,-0.02
"466",2007-03-14,2.94,0.43,-0.01
"467",2007-03-15,2.88,0.44,-0.03
"468",2007-03-16,2.88,0.45,-0.03
"469",2007-03-19,2.85,0.42,-0.03
"470",2007-03-20,2.88,0.43,-0.04
"471",2007-03-21,2.91,0.44,0.02
"472",2007-03-22,2.81,0.43,0.02
"473",2007-03-23,2.79,0.41,0.02
"474",2007-03-26,2.82,0.42,0.04
"475",2007-03-27,2.81,0.42,0.04
"476",2007-03-28,2.84,0.43,0.09
"477",2007-03-29,2.82,0.44,0.06
"478",2007-03-30,2.8,0.45,0.07
"479",2007-04-02,2.86,0.44,0.05
"480",2007-04-03,2.83,0.44,0.04
"481",2007-04-04,2.87,0.43,0.05
"482",2007-04-05,2.84,0.45,0.05
"483",2007-04-10,2.78,0.47,0.02
"484",2007-04-11,2.75,0.46,0.01
"485",2007-04-12,2.75,0.47,0.01
"486",2007-04-13,2.71,0.48,0
"487",2007-04-16,2.7,0.48,0
"488",2007-04-17,2.72,0.49,0.01
"489",2007-04-18,2.73,0.5,0.02
"490",2007-04-19,2.71,0.51,0.04
"491",2007-04-20,2.68,0.51,0.04
"492",2007-04-23,2.68,0.51,0.04
"493",2007-04-24,2.7,0.52,0.05
"494",2007-04-25,2.67,0.53,0.03
"495",2007-04-26,2.63,0.54,0.02
"496",2007-04-27,2.63,0.55,0.04
"497",2007-04-30,2.74,0.57,0.03
"498",2007-05-01,2.74,0.6,0.01
"499",2007-05-02,2.72,0.59,0
"500",2007-05-03,2.67,0.6,-0.03
"501",2007-05-04,2.7,0.6,-0.03
"502",2007-05-08,2.69,0.6,-0.05
"503",2007-05-09,2.64,0.62,-0.06
"504",2007-05-10,2.65,0.63,-0.05
"505",2007-05-11,2.63,0.63,-0.04
"506",2007-05-14,2.61,0.63,-0.04
"507",2007-05-15,2.57,0.66,-0.04
"508",2007-05-16,2.58,0.74,-0.02
"509",2007-05-17,2.55,0.68,-0.02
"510",2007-05-18,2.51,0.66,-0.01
"511",2007-05-21,2.5,0.6,-0.02
"512",2007-05-22,2.46,0.57,0
"513",2007-05-23,2.44,0.59,0.01
"514",2007-05-24,2.45,0.59,0.01
"515",2007-05-25,2.45,0.61,0.01
"516",2007-05-29,2.42,0.6,0
"517",2007-05-30,2.44,0.65,-0.01
"518",2007-05-31,2.46,0.76,-0.02
"519",2007-06-01,2.41,0.7,-0.02
"520",2007-06-04,2.44,0.68,-0.04
"521",2007-06-05,2.41,0.66,-0.01
"522",2007-06-06,2.48,0.69,0
"523",2007-06-07,2.48,0.69,0.08
"524",2007-06-08,2.51,0.72,0.11
"525",2007-06-11,2.5,0.76,0.13
"526",2007-06-12,2.49,0.77,0.18
"527",2007-06-13,2.53,0.83,0.12
"528",2007-06-14,2.49,0.84,0.13
"529",2007-06-15,2.51,0.93,0.11
"530",2007-06-18,2.52,0.85,0.14
"531",2007-06-19,2.6,0.84,0.15
"532",2007-06-20,2.59,0.75,0.17
"533",2007-06-21,2.66,0.79,0.18
"534",2007-06-22,2.69,0.77,0.22
"535",2007-06-25,2.8,0.67,0.22
"536",2007-06-26,2.79,0.67,0.2
"537",2007-06-27,2.88,0.72,0.18
"538",2007-06-28,2.83,0.72,0.16
"539",2007-06-29,2.89,0.68,0.16
"540",2007-07-02,3.03,0.55,0.14
"541",2007-07-03,2.99,0.55,0.16
"542",2007-07-05,2.92,0.55,0.17
"543",2007-07-06,2.9,0.55,0.2
"544",2007-07-09,2.93,0.53,0.19
"545",2007-07-10,3.12,0.55,0.18
"546",2007-07-11,3.16,0.55,0.2
"547",2007-07-12,3.08,0.53,0.19
"548",2007-07-13,3.06,0.53,0.17
"549",2007-07-16,3.07,0.52,0.16
"550",2007-07-17,3.05,0.54,0.17
"551",2007-07-18,3.2,0.54,0.18
"552",2007-07-19,3.2,0.52,0.17
"553",2007-07-20,3.37,0.53,0.17
"554",2007-07-23,3.44,0.48,0.17
"555",2007-07-24,3.61,0.48,0.17
"556",2007-07-25,3.71,0.51,0.18
"557",2007-07-26,4.13,0.58,0.23
"558",2007-07-27,4.28,0.64,0.24
"559",2007-07-30,4.24,0.54,0.23
"560",2007-07-31,4.19,0.54,0.22
"561",2007-08-01,4.28,0.61,0.2
"562",2007-08-02,4.18,0.61,0.18
"563",2007-08-03,4.24,0.64,0.25
"564",2007-08-06,4.28,0.62,0.26
"565",2007-08-07,4.2,0.56,0.21
"566",2007-08-08,3.93,0.57,0.2
"567",2007-08-09,4.04,0.83,0.3
"568",2007-08-10,4.12,1.13,0.34
"569",2007-08-13,4.08,0.95,0.32
"570",2007-08-14,4.16,1.02,0.34
"571",2007-08-15,4.27,1.42,0.42
"572",2007-08-16,4.59,1.82,0.52
"573",2007-08-17,4.48,1.85,0.5
"574",2007-08-20,4.5,2.42,0.53
"575",2007-08-21,4.53,1.98,0.55
"576",2007-08-22,4.42,1.92,0.48
"577",2007-08-23,4.34,1.72,0.42
"578",2007-08-24,4.29,1.38,0.33
"579",2007-08-28,4.44,1.23,0.4
"580",2007-08-29,4.43,1.66,0.43
"581",2007-08-30,4.48,1.84,0.43
"582",2007-08-31,4.55,1.71,0.39
"583",2007-09-04,4.53,1.35,0.43
"584",2007-09-05,4.6,1.48,0.45
"585",2007-09-06,4.56,1.54,0.43
"586",2007-09-07,4.73,1.76,0.48
"587",2007-09-10,4.79,1.84,0.47
"588",2007-09-11,4.74,1.7,0.42
"589",2007-09-12,4.69,1.77,0.46
"590",2007-09-13,4.57,1.72,0.41
"591",2007-09-14,4.58,1.75,0.42
"592",2007-09-17,4.52,1.55,0.4
"593",2007-09-18,4.46,1.68,0.5
"594",2007-09-19,4.3,1.41,0.53
"595",2007-09-20,4.21,1.52,0.59
"596",2007-09-21,4.16,1.56,0.58
"597",2007-09-24,4.1,1.44,0.58
"598",2007-09-25,4.17,1.5,0.63
"599",2007-09-26,4.14,1.56,0.66
"600",2007-09-27,4.15,1.61,0.63
"601",2007-09-28,4.16,1.51,0.62
"602",2007-10-01,4.19,1.4,0.54
"603",2007-10-02,4.2,1.38,0.56
"604",2007-10-03,4.16,1.38,0.53
"605",2007-10-04,4.15,1.39,0.54
"606",2007-10-05,4.02,1.35,0.57
"607",2007-10-09,3.95,1.29,0.52
"608",2007-10-10,3.91,1.3,0.5
"609",2007-10-11,3.86,1.23,0.53
"610",2007-10-12,3.83,1.13,0.47
"611",2007-10-15,3.81,1.02,0.47
"612",2007-10-16,3.91,1.07,0.54
"613",2007-10-17,4.07,1.29,0.57
"614",2007-10-18,4.2,1.52,0.59
"615",2007-10-19,4.36,1.4,0.61
"616",2007-10-22,4.39,1.19,0.57
"617",2007-10-23,4.34,1.2,0.6
"618",2007-10-24,4.42,1.32,0.62
"619",2007-10-25,4.4,1.17,0.63
"620",2007-10-26,4.39,1.12,0.64
"621",2007-10-29,4.38,1.05,0.6
"622",2007-10-30,4.38,1.05,0.58
"623",2007-10-31,4.36,1.05,0.54
"624",2007-11-01,4.53,1.17,0.59
"625",2007-11-02,4.65,1.35,0.65
"626",2007-11-05,4.69,1.25,0.66
