"","date","SPY","AAPL","MSFT","GOOG","GS","AMZN","WMT","JPM","BAC","JNJ","BA","TLT","HYG","LQD"
"100",2018-08-31,0.0314208677317581,0.182673303973493,0.0610883590551327,0.000763662619970093,0.00490547399418483,0.124307959658484,0.0774626789920994,-0.00322390226075109,0.0016179473351166,0.0228843936252269,-0.0337259507186181,0.0130350490076724,0.00705353019732818,0.000199340089613513
"101",2018-09-28,0.00592782643156126,-0.00833758952889798,0.0179977808683485,-0.0205010960935714,-0.0587550992952094,-0.00483599663227122,-0.0205517834613316,-0.0153024585495559,-0.0438708518073952,0.025508924059067,0.0815068736574795,-0.0290610166739643,0.00523097367896123,-0.00140868564297507
"102",2018-10-31,-0.0716077809318496,-0.0309515853154895,-0.0683872812311435,-0.102899168260373,0.00502644713257875,-0.225886945279117,0.0656291626319534,-0.0274611361284078,-0.0688473823179711,0.0130861849345299,-0.0469017269058767,-0.0297434869496482,-0.0199653701165524,-0.0207052378321169
"103",2018-11-30,0.0183792732905134,-0.199912527079865,0.0417980561546606,0.0162678913644982,-0.163052928124552,0.0560700302202712,-0.0265765101814626,0.0197091840120465,0.0322030572682688,0.0545290333404689,-0.0184830845209086,0.0177144299242311,-0.00399888402925684,-0.00359130763000921
"104",2018-12-31,-0.0921684209963063,-0.124088432688221,-0.0877905999017626,-0.0552431185295555,-0.132355913077784,-0.11805158115918,-0.0417364125171703,-0.130158071355435,-0.136444833412089,-0.129552116304816,-0.0725298515591542,0.0568857056284501,-0.0211093831633617,0.0184239103076704
"105",2019-01-31,0.0770218501560263,0.0536865523386487,0.0277688035809083,0.0750917351489731,0.170024373533456,0.134808073899251,0.028364671269786,0.0665773615165319,0.144479640784277,0.0307505789028843,0.178749190976901,0.00377855016537683,0.0482615652804897,0.0331272016814052
"106",2019-02-28,0.0319013206125901,0.043803121821681,0.0745113260711179,0.00317494772164243,-0.00260765242006985,-0.0469930832703517,0.0324430981989029,0.00827487412118247,0.0262923905974371,0.033009588673406,0.136842666734924,-0.0138594638812287,0.0120724673452539,-0.00204053798918336
"107",2019-03-29,0.0179388764521729,0.0926026165058475,0.0514093605738604,0.0465715711926603,-0.0242363147126996,0.0824420727817719,-0.00949257127221464,-0.0304512948757502,-0.0525972271663267,0.0227913855994911,-0.142782563715753,0.0542197143751157,0.0128263824469682,0.0288689658325182
"108",2019-04-30,0.0400399372584901,0.0549008797222209,0.101963209888065,0.0128462982483188,0.0700443306496218,0.0786806530561674,0.053014377876727,0.14424874632339,0.102892702269085,0.0100361232961125,-0.0098274614086596,-0.0201116741524942,0.00981344301201452,0.00435436353778912
"109",2019-05-31,-0.0658954157812019,-0.132632233601132,-0.0507468884185917,-0.0740704116296728,-0.116295196276729,-0.0818754485843349,-0.0084087630609782,-0.090959478001665,-0.139434926701821,-0.0670163902418034,-0.0946753474048374,0.0661549902716972,-0.0195255152475133,0.0163709541053961
"110",2019-06-28,0.0672721039706321,0.122676900598965,0.0798437588830019,-0.0208014408824221,0.114361347953652,0.0646557962234502,0.0854574915036551,0.0536498559054114,0.0917735717885997,0.0601445599684407,0.0635115317833954,0.00945629759980405,0.031057608129581,0.0319515550266264
"111",2019-07-31,0.0150063521268969,0.073617138723607,0.0170969140344008,0.118322571751589,0.073161464455809,-0.0142805875211673,-0.00099603962018672,0.0439333357223972,0.0563151173890751,-0.0672609690404662,-0.0647711378901439,0.00256174722242324,0.00156584335853696,0.00253676391198319
"112",2019-08-30,-0.0168850983183772,-0.016598253791209,0.0149249168203219,-0.0237705098716413,-0.0702831086094568,-0.0496880955663823,0.0394579947352346,-0.0543832932373623,-0.109061441483395,-0.00692115308485629,0.0712115739775815,0.104802525430154,0.00687301814826474,0.0381244514529455
"113",2019-09-30,0.0192708947661228,0.0704226162454301,0.00845094989303538,0.02567547821735,0.0161505085295825,-0.0229951503215157,0.0379542021184299,0.0688471587074741,0.0651605500123373,0.00791497639200226,0.0440061980139417,-0.0271646018052518,0.00438043648778484,-0.00758802242293994
"114",2019-10-31,0.0218640053214223,0.104976445599451,0.0307389064229611,0.0331681563372692,0.0292454013839234,0.0232034251318763,-0.0120370474067228,0.0675982182630401,0.0695184204486127,0.0203510569511614,-0.112726401779141,-0.0111945785444707,-0.000115278498117189,0.00444172577115103
"115",2019-11-29,0.0355584019601326,0.0746938202453527,0.0577615971248716,0.034973352241521,0.0422929655199896,0.013495821526094,0.0154857695121566,0.0533084942265208,0.0634986507721332,0.0473507484360157,0.0802629914150515,-0.00407953610037516,0.00566355039650872,0.00473893799875652
"116",2019-12-31,0.0286413253941599,0.0942039249408858,0.0409012382913668,0.0242709127517643,0.0380297048302379,0.0257863331642647,0.00237392233856381,0.0563654639161819,0.0609009307090346,0.0591645331396694,-0.116964018195016,-0.0324973863155928,0.0189325991143363,0.00525955901840112
"117",2020-01-31,-0.000403893155857829,0.0526019215630958,0.0764559414637963,0.0701848340578301,0.0334447875300513,0.0834803178753701,-0.0372905415484979,-0.0454226891059759,-0.0702713784304527,0.0203576068232596,-0.0232609584703319,0.0740973087372363,-0.00467331258624347,0.0241663391479419
"118",2020-02-28,-0.0824752370988335,-0.121830399146282,-0.0467647309710665,-0.068458649818629,-0.162964030645808,-0.0642332179015806,-0.0613235971443614,-0.130987424525001,-0.141438656973876,-0.095301502572109,-0.139796995725299,0.0641618610859384,-0.0129789609755048,0.0108546062278931
"119",2020-03-31,-0.133384315368844,-0.0723142324405899,-0.0269000829753045,-0.141329915732929,-0.261383569055435,0.0344212866895726,0.0581106863561401,-0.254395109833148,-0.288128345913959,-0.0252262236827278,-0.612285507753712,0.0618161241495963,-0.105671957024173,-0.0651985736218671
"120",2020-04-20,0.0884619751875882,0.0852894208992742,0.104370812994908,0.0855044880428062,0.154400149235752,0.205116973650992,0.133520410783136,0.0288262889927487,0.0581000334952098,0.14551785920335,-0.0377841563747085,0.0265250645813511,0.0406942544683106,0.0523398378423003
