"","date","SPY","AAPL","MSFT","GOOG","GS","AMZN","WMT","JPM","BAC","JNJ","BA","TLT","LQD","OAS","TED","TreasurySpread"
"34",2005-06-13,0.00315656120480314,0.00251044387787016,-0.00473001644293074,0.000884626775750604,0.00211794709512106,-0.00229166528250938,0.00623296820364704,0.00197417797842327,-0.00174075451061307,-0.000150534430396628,-0.000309488726061426,-0.00602501509826773,-0.00234701076640889,-0.00770222036209245,-0.0444517625708339,0.111225635110224
"35",2005-06-14,0.00231957925299726,0.00278173655678316,0.00197355081793238,-0.0156838166874255,-0.00971908177412366,0.00486346259739035,0.028585159985308,0.00281283546396474,0.00108831549545364,0.00165325124743598,-0.0266556742107789,-0.00659544920093603,-0.0010847689313623,-0.0129703504426273,0.0444517625708339,0.100083458556983
"36",2005-06-15,0.00190102888591191,0.0309064184173847,-0.00395100424195639,-0.0128357561250349,0.00901328635832043,0.00569156321466302,0.00341625488648049,0.00308504545444156,0.0136113284973929,-0.00346025499073182,0.0232461578699581,0.00181275424860198,-0.00190092462888674,-0.0131407935610586,0.0425596144187959,-0.0487901641694319
"37",2005-06-16,0.00255685799607226,0.022634444057285,-0.0087477384576418,0.00956108390792834,0.0342878063377303,0.00960188062737619,-0.0100805261174469,0.00530592472117296,-0.00365471056079469,-0.00075384250552162,-0.0112413781378773,0.00499361289560325,0.000996306213902107,0.0131407935610586,0.0800427076735365,-0.02531780798429
"38",2005-06-17,0.00369812628545837,0.0086510577957391,0,0.0102558148346238,0.0111411713665794,-0.0076175001881585,-0.00854733982320607,0.00500221420668323,0.00451289746056639,0.00391371168316039,0.0144963239800117,-0.000104568076655663,-0.000181193751654311,-0.00523561405394513,0,-0.052643733485422
"39",2005-06-20,0.000329604676506814,-0.0184411846381052,0.00279164334269797,0.0225759044140574,-0.00531286146378642,0.0107042712221319,-0.00143168647897798,-0.000832448495531205,0.00150002798487503,-0.000150353533347584,-0.0148105679668214,-0.00169848761253138,-0.00117725323549601,0,-0.0800427076735365,0.052643733485422
"40",2005-06-21,0.00057659683996763,0.0066255036425916,0.00159198236095355,0.00396839393446302,-0.00592588389276754,-0.00872379248682057,-0.00677681023564284,-0.000277333937859817,0.00788970935845345,-0.00030052125966796,-0.0140770642749256,0.00730045318985548,0.00334783433349715,0.00262123347987409,0.0206192872027356,-0.108213584640233
"41",2005-06-22,0.000822984570519199,0.0180607392401929,-0.003186119672856,0.00505948338777296,-0.00165719845025265,-0.00453258553517672,0.00534318524718093,0.00608594925292184,-0.000212212210804442,-0.007997888143093,0.00555970249479163,0.0120502537227142,0.00711164757372961,0.0207261305171169,0,-0.0588405000229333
"42",2005-06-23,-0.0141658484323352,0.00878126057211659,0.00952768585087016,0.00141613798280003,-0.00440128164433648,0.00594478741636237,-0.0188275056550577,-0.0091425384999889,-0.0100357120322955,-0.00989744522339149,-0.020322522522121,-0.00104160768346764,0.000628153342655859,-0.00514139950041859,-0.041672696400568,0
"43",2005-06-24,-0.00736914024809377,-0.0294868932161346,-0.0107251918816659,0.0256931008094559,0.0160440061541993,-0.0116395920196748,-0.0107082644904679,-0.0100702389147694,0.00321391442346668,0.00351336904979415,-0.0207438273504701,0.00499226058575854,0.00250659528779517,0.0128042722459878,-0.0215062052209635,0
"44",2005-06-27,0.0014273377222832,-0.0176334052813684,0.000399346310174899,0.0227830982169108,-0.00454421129242369,-0.0149600028203918,0.00316101545335837,0.000562377120370031,-0.00751522556452697,0.00106687428212184,0.0191263179780902,0.00269364888988235,0.00142955511284329,0.0076045993852194,-0.165079750359449,-0.095310179804325
"45",2005-06-28,0.00835845188754059,0.00564436949821401,0.000798159720620616,-0.00692959032114635,0.00733734352369619,-0.023164824456133,0.0189687947863963,0.00922931142078767,0.00580233375304967,0.00637710470750166,0.0111103025952729,-0.00685240348874343,-0.00312986353054421,-0.0255768417896498,0.0500104205746613,0.0645385211375713
"46",2005-06-29,-0.00266749715823506,-0.0255172463765719,0.000797523169716609,-0.031210448372152,-0.0113182477974551,-0.0107367871895652,0.00226927726514961,0.00111311518853094,0.00512937510534319,-0.00561570788930364,-0.0125686045089651,-0.00156381907265337,0.000537141430863345,-0.0130379943381298,0.0706175672139534,0.060624621816435
"47",2005-06-30,-0.00543893563397862,0.012025605468995,-0.0100141919710165,0.00487329302941271,-0.00751889058801666,-0.00782659045809506,-0.00702934931016948,-0.0179578137046828,-0.0281037507933537,-0.0107116835068079,0.0678572314871645,0.00893308136890601,0.00357433533132053,0.0104439591610832,0.0444517625708339,-0.194156014440958
"48",2005-07-01,0.0029325281991494,-0.0084573286367316,-0.00524714825171977,-0.00990779951722104,0.00674046643919065,-0.00545455897827243,0.0016577944870953,0.00228428096169629,-0.0139091677175465,-0.000769623273097625,-0.0202028882318154,-0.0121944881027341,-0.00460413500505681,-0.0263173083173733,-0.0674412807955327,0.0689928714869512
"49",2005-07-05,0.00799949930491314,0.0397475219310627,0.0108674281564384,0.0151971869744751,0.00456584081782715,0.0349341976913108,0.0309975061446415,-0.00257017277608524,0.00288593419033078,-0.00154100213294675,0.0113757840074402,-0.00949838114605868,-0.00324378108559992,-0.0107239633629757,-0.072320661579626,0.0645385211375713
"50",2005-07-06,-0.00841783967472405,-0.0156563196304102,-0.0112720479436184,-0.0142706114078346,0.00357926109134313,-0.000587056052064435,-0.00846921796400818,-0.0106368930563992,-0.00913054700585302,-0.0108526837954222,-0.0174241996935109,0.00549933774576018,0.00216389529958955,0.0107239633629757,0.0953101798043248,-0.0317486983145803
"51",2005-07-07,0.00392603094736112,0.00639801436876222,-0.00202622697009057,0.0136955285720156,0.00529751080042098,-0.00294037259775613,0.00262932796109575,-0.00405458509946483,-0.000447319253979955,-0.00359166029953309,0.0137487850913679,0.0021070621860516,0.00260816337885653,0.00796816964917668,0.0659579677917974,0.0923733201310153
"52",2005-07-08,0.0113568469931226,0.0163418274228922,0.0176921869800068,0.00233204458126597,0.0147793938700521,0.0227084863867423,0.00784628207348233,0.0101054227944159,0.0104644774575651,0.0056157863247031,-0.00168888741271657,-0.00411345930192036,-0.0019777046076618,-0.0295323475650173,-0.0215062052209635,-0.0298529631496813
"53",2005-07-11,0.00509742826634906,-0.00392930553081956,0.00794000892705201,-0.00976980095788723,0.0155901667689234,0.0241728811386205,-0.00200639207057012,0.0042998708955158,0.000442905304096228,0.00790335520157135,-0.00153807090864265,0,-0.0055056861641844,-0.0164838897216892,-0.0444517625708339,-0.095310179804325
"54",2005-07-12,0.00262056100445682,0.00366805656318059,0.0125735617504305,-0.00536627576360862,-0.000652316230482246,0.020028513444765,0.00580692874305631,0.00826088090326849,0.00309443518878078,-0.000154650744949304,-0.0103658858293607,-0.00561532777617433,-0.00226497730482584,-0.0195810451991065,0,0.095310179804325
"55",2005-07-13,0.00138957822332331,0.00287251501977551,0.00195050819639641,0.0239751301094897,0.00706207881964471,0.00549292792116516,0.00099768233584995,0.00678559712479897,0.0096638216198146,-0.00557286613142801,0.00434529950046238,-0.00149019502772865,0.00226497730482592,-0.0085106896679088,0.0224728558520586,0
"56",2005-07-14,0.00391295299596675,0.0607013082614805,0.0120085972148292,0.00676944804421616,0.00507960884174601,0.0184537401599981,0.00735220710544626,0.00561962656042709,0.00131090029921258,0.00279058825929509,0,-0.00255714873241354,0.000904449180398527,-0.0143474484081414,0,0
"57",2005-07-15,-0.000569751847529782,0.0194415511147963,-0.00695522245338456,0.000996579679530798,-0.00046073804458443,-0.0010760560484621,-0.00516098627403693,0.0047518994170976,0.00370390381418497,0.00663424168438808,0.00262874454060802,0.00266440793495577,0.000452521060850058,-0.00870832789178433,-0.0454623740767574,-0.0307716586667537
"58",2005-07-18,-0.00399656285931704,-0.00144521339814787,-0.009349740863332,-0.00549330189733399,-0.00239925021854836,0.00107605604846211,-0.0051874539007229,-0.00980815669122192,-0.0197674091029832,-0.00663424168438802,-0.000154438297892659,-0.00747766142059019,-0.000813739863603163,-0.0087848295557329,-0.097638469563916,0.0307716586667537
"59",2005-07-19,0.00546067687190756,0.0401569494549494,0.0235945428335824,0.0340017217638671,0.0135807823570095,0.0260099333119368,-0.00461163243439901,-0.0084842148376722,-0.00578410683145496,0.00648016171988474,0.00231435971339871,0.00353231869465011,0.00081373986360309,0.0087848295557329,0,-0.0307716586667537
"60",2005-07-20,0.00340852419093606,0.0101358934330694,0.00114616079812177,0.00675343886556482,-0.00100340077803538,0,0.00481199316794168,-0.00142109547573755,0.000891523866336935,-0.000923065799943006,0.0181724387896725,0.00543352262917428,0.00108380686368846,0,0.0500104205746613,-0.169899036795397
"61",2005-07-21,-0.00585002364592613,-0.00782351435433982,0.00950012695794367,0.00619874350034629,-0.0124847777498103,-0.00578028416786674,-0.0122754312281161,0.00680286503595985,-0.00581277208152352,-0.0152011356493308,-0.00561498399304082,-0.0136939209088299,-0.00515882454271438,-0.0206192872027358,-0.075985906977922,0.169899036795397
"62",2005-07-22,0.00665962846170853,0.0162681313542366,-0.0291652717348991,-0.0374512778126166,0.0104083261068131,0,0.0030323521219028,0.00563408028229772,0.00559005685480016,0.00530021423270958,0.00742956565810315,0.00772559916152665,0.00461712653824987,0.00888894741724622,-0.0540672212702759,-0.0317486983145803
"63",2005-07-25,-0.00283704175797127,-0.00432751188651426,0.000389181695063404,-0.0218980872996779,-0.0074500099747347,0,-0.00181805984051629,-0.00450488004389607,-0.00424534745206711,-0.0153540156782538,-0.00226850977909028,-0.00364079325498977,-9.113197869879e-05,-0.00888894741724622,-0.216223108469636,-0.032789822822991
"64",2005-07-26,0.00121708869901466,-0.00411710511338257,-0.00585600148360903,0.000810900605047797,-0.00555413607133151,-0.00554893725752638,0.00161634440976277,-0.00197697967517942,-0.00291520815494116,-0.0106339836225306,0.00453171300772519,0.00160852768117039,0.000180665287225211,-0.00298062813813771,0.0666913744986724,-0.0339015516756813
"65",2005-07-27,0.00364172826022689,0.00821714583216937,0.00702274542080491,0.00283302895027665,0.0131876746704583,0.145482735170052,0.00543605579383115,-0.000565683180510232,-0.00856986403008971,0.029402398629793,0.00526108715364875,-0.00160852768117048,-0.00126478984388622,-0.0120121564480036,0.121360857004267,-0.0350913198112699
"66",2005-07-28,0.0062811408304119,-0.00432831440372505,0.00116575760339213,-0.0116188306818046,0.0047525494979966,0.0454572372431297,0.000401483206555317,0.00310670200647368,-0.00317623868424582,0.00293946593732514,-0.0105499133163565,0.00886500688036116,0.00379099991531349,0.00602411460338104,0.0281708769666964,-0.154150679827258
"67",2005-07-29,-0.00668549582322102,-0.0266065961100097,-0.005451384184909,-0.0197508493162414,-0.0201712107008231,-0.0116702411879728,-0.00947810059685541,-0.00906525123484438,-0.00935976490131156,-0.0119665781863689,0.000151490113754531,-0.00993872194294474,-0.00225503065128726,-0.0243173076507064,0,0.0800427076735366
"68",2005-08-01,-0.000727038951874923,0.00234181131598258,0.012031478543985,0.0132905314802044,-0.00335494357969557,-0.0048846010777134,0.00364056159646897,0.00454300236114375,0.00137487362195911,0.0084070859018978,-0.00394698035790605,-0.00372519380397053,-0.00237760278694078,0.0122325684356344,-0.182321556793955,0.0741079721537219
"69",2005-08-02,0.00596647848852122,0.0102400599325134,0.0337604233635581,0.0256615351702809,0.0221576603726393,0.0345615771524311,0.00543605579383115,0.00705703467879919,0.00639332218829559,0.00201334339997115,0.0087827585287095,-0.00325163655824938,-0.00181982174386494,0,0.032789822822991,0
"70",2005-08-03,0.00264942142172886,0.000694517900273255,0.0162787775408034,-0.00633706507418779,0.0122507778810918,-0.0086374323286163,-0.00241234615933357,0.00168655696083471,-0.00364804890068042,0.00370645103238406,0.00481257014645556,0.0048720582789754,0.00236479279450859,0.00907721815111651,0.121360857004267,0
"71",2005-08-04,-0.00805004293138427,-0.0118704555609936,0.00256537707076423,0.00144523712381011,-0.014719156638281,-0.0141970714788467,-0.0078809407422522,-0.00422134276593344,-0.00160040496548873,-0.0111608945271975,-0.00571770365452261,-0.0020542463554508,0,-0.00301659353942552,0.0281708769666964,0
"72",2005-08-05,-0.00681317619528697,0.00653413821585349,0.0159773046379143,-0.018235267369143,0.00411032715994916,-0.00418823497916937,0.000608364513762032,-0.00593976052283758,-0.0105797088313362,-0.00955444999235223,-0.00120782585855731,-0.0078241532790213,-0.00172747252539243,-0.00606062461169099,-0.149531733970964,0.0350913198112699
"73",2005-08-08,-0.00187332476771814,-0.00794007180362913,-0.0229560863651009,-0.00376968784005612,0.00191260388599874,0.00857807965378203,-0.00345294497668902,-0.0074029523766853,-0.00719370272320358,-0.00157532182726991,-0.00302610310606484,-0.00185600245877732,-0.00455877736597506,0.00606062461169099,-0.0666913744986724,-0.109199291964992
"74",2005-08-09,0.00601523265729917,0.0270630913829031,0.00807665521402185,0.00109805058816178,0.014183195914816,0.00589585723605274,0.00142335826512542,0.00114229790836674,-0.000931755445251201,0.00910154039704023,0.0171276887318772,0.00370945180451285,0.00164320463339313,0.00602411460338104,0.159064694629688,0.0741079721537219
"75",2005-08-10,-0.00048606717511332,-0.0100917227124271,-0.0147334490637638,-0.0204078347457975,0.00492162422301662,-0.025803659576731,-0.00775062165514001,-0.00658721610278017,-0.00350230613345689,-0.00265926605563202,-0.0138512044830783,-0.00109021419431647,0.000820111193202076,-0.00300752106395552,0.028987536873252,-0.0363676441708749
"76",2005-08-11,0.00396495625532181,0.0141910130109863,0.0118038423715408,-0.00572198499349763,0.0186587279459223,0.0100034404265424,0.00225002129653739,0.000287118772314312,0.000934672290315739,0.00717837211204721,0.0202599182080311,0.00695255136604435,0.00309626235079057,0.0149479614358734,0.0281708769666964,-0.204794412646013
"77",2005-08-12,-0.00615674254748275,0.0466232695696519,-0.00810034601359528,0.0197646851416275,-0.0043017273439766,-0.0225934674794268,-0.00512039201186015,-0.0144677332055499,-0.00233966273992141,-0.0117304709494939,-0.011505265472537,0.0101248607798184,0.0048055506679101,0.0147278067102434,-0.0281708769666964,-0.146603474191875
"78",2005-08-15,0.00615674254748274,0.0336988664961163,0.00591495968659164,-0.0199406931574508,0.00893467631590641,0.0188261943258346,0.00818029930529087,0.00986097456680007,0.011413511292712,-0.00330971957129295,0.0137314438953535,-0.00257497018650436,-0.00144870201444308,-0.0147278067102434,-0.0588405000229333,0
"79",2005-08-16,-0.0130879778252301,-0.0304505051523215,-0.0144793472229436,0.00579300993257179,-0.0228458194741714,-0.0172437592898715,-0.0316572098354086,-0.00202269592484502,0.012427849867557,-0.00538141993097304,-0.0177977055769996,0.00695981763794784,0.00262346072132232,0.0117995469311549,0.0298529631496813,0.0512932943875506
"80",2005-08-17,-8.16297733270202e-05,0.0192728470610208,0.00782274204246233,-0.00192727459350591,-0.00851209401895021,-0.00339407502420607,-0.00655870175299711,-0.0034759682308212,0.000228096605016602,0.00774659498035435,0.0112540655005574,-0.00663691773095981,-0.00262346072132237,-0.0117995469311549,0.0845573880280629,0.0487901641694319
"81",2005-08-18,-8.15592104846524e-05,-0.0181920522353609,-0.00483555360081088,-0.0180860859255477,-0.00252270350507455,-0.00887880629501449,0.00275583768934728,0.00578715331272988,0.00159967434135785,0.0117417539548943,-0.00583639070263587,0.00738324430284113,0.00280426153499653,0.0117995469311549,0.0779615414697119,-0.0487901641694319
"82",2005-08-19,0.00228866515903093,-0.0102031063895322,-0.00373577909288416,3.56623776923209e-05,0.00378191009699567,-0.000228679243664495,-0.0140698197763643,-0.00346839957991158,-0.00411795089087784,-0.00549053869676596,0.00777413264515136,-0.000105732001650045,-0.000904164224308528,-0.00588236990306634,-0.0512932943875506,-0.105360515657826
"83",2005-08-22,0,0.000872193161905227,0.00708613510675733,-0.0216249580290321,0.00385713288755086,0.00114296502163944,0.00193025560575281,-0.000869068273308343,0.00274741258339567,-0.00110181146309646,0.00948569615012681,-0.00106680389008457,-0.000451395296245025,0,-0.0266682470821613,0.0540672212702757
"84",2005-08-23,-0.00187984384756986,-0.00283798660468241,-0.0014877124658201,0.0201238520401995,0.000894954068880595,-0.008028532814382,-0.00709601371285294,-0.00464659930207857,-0.00918725583472751,-0.0117218212958094,-0.00532440548227172,0.0045785421990053,0.000813492794242449,0.00294551022975664,0.0266682470821613,0
"85",2005-08-24,-0.00895691481670089,0.000655459028506862,-0.00223565024678605,0.0106377856672828,-0.0163222734906316,-0.0244795773515593,-0.0171951054957717,-0.0146634672306448,-0.00997091780786149,-0.00815958680603781,-0.00445903508301925,0.000956327416713549,-0.00036209749799743,-0.00589972212718837,0.0259754864032606,0.0512932943875506
"86",2005-08-25,0.00362523192849384,0.00631644496763089,0.00817275967414905,7.07859570990076e-05,0.00462600268674596,-0.00141705266981237,-0.00572379914251582,0.00794493738509904,0.00372190821474084,0.0044881358092882,0.00119099610125985,0.00317988436015558,0.00189770992640301,0,0.02531780798429,-0.105360515657826
"87",2005-08-26,-0.00684965368696035,-0.00697190399613787,-0.00222224922880289,0.00349716138775149,-0.00681039275944576,0.00141705266981228,0.0090118010000159,-0.0138708970288266,-0.00535453359099308,-0.00948043992337941,-0.0134815913739453,-0.000317840139308289,0.00162291070474236,-0.0119049025063183,-0.02531780798429,-0.251314428280906
"88",2005-08-30,-0.00527316571744857,0.0157992650382042,0.00110440086797227,-0.00409923594243883,-0.00281837153475637,-0.00703565260205354,-0.0101279940631143,-0.00977944045922872,-0.00601503210111758,-0.000158954091137493,-0.0125072498555556,0.00632340359132213,0.00162000255577573,0.0410614867977739,0.0500104205746613,0.305381649551182
